Mol_Weight	AlogP	PSA	HBA	HBD	QED_Weighted	Arom_Rings	Mol_Species	Smiles
339.44	2.25	53.4	4	1	0.93	2	1	O=C(NCc1ccccc1n2cccn2)N3CCN4CCCCC4C3
378.38	4.3	49.41	2	1	0.74	3	3	Fc1ccc(NC(=O)C(N2Cc3ccccc3C2=O)c4ccccc4)cc1F
301.39	4.51	28.49	3	0	0.51	3	3	C\C(=N/N(Cc1ccccc1)c2ccccc2)\c3ccncc3
358.5	3.24	46.53	3	1	0.66	1	3	C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@@](O)(C3CCCCC3)c4ccccc4
393.53	6.31	41.61	3	0	0.39	4	3	CC(C)Cc1ccc(cc1)C(C)c2nc3ccccc3n2Cc4cccc(c4)C#N
331.39	0.51	107.02	4	2	0.44	0	2	OS(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CCCCCC3
371.42	0.96	128.53	7	3	0.28	1	3	CCCCOc1ccc(cc1)S(=O)(=O)N2C\C(=N/O)\C[C@@H]2C(=O)NO
360.5	4.7	23.55	2	0	0.77	2	3	CCC1C(=O)N(C2CCN(C\C=C\c3ccccc3)CC2)c4ccccc14
368.46	2.81	66.48	4	1	0.8	2	3	CSc1ccccc1NC(=O)CN(C)S(=O)(=O)c2ccc(F)cc2
300.33	2.78	36.69	3	0	0.82	2	3	Fc1ccc(cc1)N2CCN(CC2)C(=O)\C=C\c3occc3
394.34	4.8	32.7	3	1	0.73	2	3	OCC1CCCN(CCOC(c2ccc(Cl)cc2)c3ccc(Cl)cc3)C1
303.23	3.01	15.71	3	0	0.83	1	3	CCN1CCN(CCOc2cccc(Cl)c2Cl)CC1
368.57	2.98	39.33	4	3	0.5	2	1	C(CCNCc1cccc2ccccc12)CNCCCCN3CCNCC3
390.39	2.35	101.45	6	2	0.83	2	0	NCC(=C1CCN(CC1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4)F
384.52	6.52	37.3	1	1	0.61	2	2	CCc1ccc(cc1)C2=C(\C=C\C#Cc3ccc(cc3)C(=O)O)C(C)(C)CCC2
364.79	2.71	127.28	6	5	0.48	3	3	COc1cc(cc(Cl)c1O)C(c2c(C)n[nH]c2O)c3c(C)n[nH]c3O
322.2	4.26	42.24	2	1	0.9	2	3	Brc1ccc2oc(cc2c1)C(=O)NC3CCCCC3
311.79	2.85	48.3	5	0	0.64	2	3	CCOC(=O)CSC1=CC(=O)N(C)c2cc(Cl)ccc12
382.47	4.08	49.64	5	1	0.47	5	1	CN(C)CCNc1ccc2nc(c3ccccc3)n4c5ccccc5C(=O)c1c24
306.37	5.6	25.78	2	0	0.38	5	3	c1ccc(cc1)c2c3ccccc3nc4nc5ccccc5cc24
319.38	5.83	39.17	4	0	0.47	4	3	o1cccc1\C=C\c2cc(cc(n2)c3cccs3)c4occc4
398.89	4.79	61.53	6	0	0.38	3	3	CCC(C)c1ccc(OCCOc2ccc(Cl)cc2\C=N\n3cnnc3)cc1
376.93	4.17	40.62	3	0	0.57	1	3	Clc1ccc(cc1)C(=O)CCC(=O)N2CCN(CC2)C3CCCCCC3
339.82	3.34	59.95	5	2	0.86	2	3	Cl.COc1cc(CNc2ccc(C)c(O)c2)cc(OC)c1OC
323.82	4.62	47.56	3	1	0.88	1	3	CC(C)C12CCC(C)(O1)C(C2)OC(=O)Nc3cccc(Cl)c3
386.43	-1.19	182.63	11	5	0.29	2	0	N[C@H](CCSC[C@H](CO)O[C@H](CO)n1cnc2c(N)ncnc12)C(=O)O
352.46	2.38	68.73	6	0	0.58	1	3	CCC(Sc1ncccc1C(=O)OC(C)C)C(=O)N2CCOCC2
380.83	3.21	82.82	6	1	0.79	2	3	COc1ccc(OCc2onc(c2)C(=O)NCC3CCCCO3)c(Cl)c1
350.25	4.76	45.23	3	1	0.87	2	3	Clc1ccc(Nc2ccc(cn2)C(=O)N3CCCCC3)cc1Cl
385.49	3.59	86.11	5	4	0.36	2	3	CCCCNC(=S)N\N=C\1/CC(Oc2cc(O)ccc12)c3ccc(O)cc3
300.44	4.19	37.3	2	1	0.74	0	3	C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C=C
304.35	1.32	71.78	4	1	0.91	1	3	O=C(NC1CCC1)C2CCC3(CN(C3)C(=O)c4occc4)O2
322.37	3.27	79.9	4	2	0.73	3	3	CC[C@@H](Oc1ccccc1)C(=O)Nc2nc(n[nH]2)c3ccccc3
384.52	2.74	45.17	5	1	0.72	2	3	COC(CN1CCN(CC(O)C(OC)c2ccccc2)CC1)c3ccccc3
348.79	3.2	73.06	5	1	0.66	2	3	CC1(CC(=O)N\N=C\c2oc(cc2)c3ccc(Cl)cc3)OCCO1
367.43	3.27	62.53	5	1	0.68	3	3	Cc1cc(NCCCN2CCCC2=O)n3nc(cc3n1)c4cccc(F)c4
339.46	2.12	55.32	5	2	0.34	1	0	COc1ccc(OC)c(NC(=NCCCN2CCOCC2)S)c1
312.37	2.07	78.95	5	1	0.87	2	3	CC1(C)CC(=O)c2cnc3N=C(NC(=O)c3c2C1)N4CCCC4
328.42	2.44	58.56	5	0	0.84	2	3	COc1c(C)cnc(CN(C)C(=O)c2cccnc2N(C)C)c1C
307.31	2.32	74.68	4	1	0.45	2	3	CN(O)C(=O)\C=C\c1ccc2C(=O)c3ccccc3C(=O)c2c1
375.43	3.51	75.29	4	1	0.71	3	3	Cc1ccc2OC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c2c1
335.38	2.91	85.46	6	1	0.65	2	3	CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c2cccs2
358.5	1.18	66.92	4	0	0.72	0	3	CCS(=O)(=O)N1CC[C@@H]2[C@H](COCC3CC3)CN(C)C(=O)[C@@H]2CC1
344.36	1.04	96.22	6	3	0.72	2	3	Cc1ccccc1C(=O)c2cccc(O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c2
392.51	5.59	42.21	4	1	0.49	4	3	Cc1ccc(cc1)c2nn(cc2C3CC(=NN3)c4ccccc4)c5ccc(C)cc5
367.25	2.53	74.37	5	0	0.22	1	3	CCOC(=O)c1cc(C[N+](C)(CCCl)CCCl)c([N+](=O)[O-])n1C
322.79	2.19	60.85	4	1	0.9	1	0	CN(C)CCN1C(C(=C(O)C1=O)C(=O)C)c2ccc(Cl)cc2
301.39	1.17	46.5	4	1	0.9	2	3	Cn1cc(CC(=O)NCCN2CCOCC2)c3ccccc13
319.34	3.98	55.11	5	1	0.62	4	3	Cc1cc(Nc2ccccc2F)n3nc(nc3n1)c4ccccc4
370.41	4.86	82.96	5	2	0.52	4	3	COc1ccc(cc1OC)c2cncc(C#N)c2Nc3ccc4cc[nH]c4c3
386.48	2.29	80.29	8	0	0.65	3	3	CCC(N1CCN(CC1)C(=O)c2occc2)c3nnnn3Cc4cccs4
370.41	5.08	69.16	6	1	0.51	4	3	COc1cncc(c1)c2cccnc2Oc3ccc(Nc4ccccn4)cc3
310.41	3.08	67.14	6	2	0.68	3	3	CC(C)c1cc(NCCNc2ncccc2C)n3nccc3n1
318.34	2.22	74.72	5	0	0.32	2	3	CCN1C2=NC(=NC(=O)C2=[N+]([O-])c3ccccc13)c4ccccc4
391.25	2.99	61.55	4	1	0.62	1	1	CCOC(=O)COc1c(I)cc(cc1CN)C(C)(C)C
312.3	4.35	59.67	3	1	0.73	3	2	COc1cc(\C=C\C(=O)O)cc2cc(oc12)c3ccccc3F
313.37	3.09	58.04	5	2	0.82	2	3	CSCC(CCO)Nc1nc(nc2ccccc12)C(F)F
386.43	2.41	105.67	6	2	0.48	3	3	COc1ccc(cc1OC)c2[nH]ncc2\C=N/NS(=O)(=O)c3ccccc3
366.42	1.7	124.81	6	3	0.29	1	0	CCN(CC)CCCNC(CC(=O)Nc1cccc(c1)[N+](=O)[O-])C(=O)O
378.48	3.21	75.2	7	2	0.61	3	3	Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1
369.85	4.57	59.17	4	2	0.54	3	3	COc1cc2Cc3c(NCc4c(C)cccc4Cl)n[nH]c3c2cc1OC
300.32	1.17	98.83	5	2	0.47	2	3	COc1ccc(OC\C(=N\NC(=O)c2ccncc2)\N)cc1
377.39	4.2	53.07	4	1	0.69	3	3	COc1ccc(cc1)c2cc(nn2c3ccc(cc3)C(=S)N)C(F)(F)F
327.32	2.04	104.3	4	2	0.56	3	2	OC(=O)C1=CC(=O)c2cc3c(cc2N1)c4ccccc4S3(=O)=O
329.4	4.17	55.82	5	0	0.66	3	1	COc1c2OC(=O)C=Cc2c(CN(C(C)C)C(C)C)c3ccoc13
311.43	1.89	87.38	5	3	0.58	1	3	CCCCCCC(C(C)O)n1cnc(c1)C(=O)NC[C@@H](C)O
364.45	2.99	73.8	4	2	0.82	2	3	CC(Nc1c(C)cccc1C)C(=O)NN=C2CN(C(=O)C)c3ccccc23
311.43	3.24	30.29	4	0	0.87	2	1	Cn1cccc1CN2CCC3(CC2)CC(C3)Oc4cccnc4
365.43	5.78	30.82	3	0	0.46	4	3	COc1ccc(cc1)C2=NC(c3ccccc3)c4c(O2)ccc5ccccc45
345.42	2.23	73.22	6	1	0.86	2	3	COc1ccc(C)cc1NC(=O)C2CSC3=NC=C(C)C(=O)N3C2
333.64	3.11	56.73	5	1	0.88	2	3	Cn1c(N)nnc1SCc2cc(Br)ccc2Cl
398.41	3.74	66.48	3	1	0.85	2	3	FC(F)(F)c1ccc(cc1)C(=O)Nc2ccc(cc2)S(=O)(=O)N3CCCC3
329.4	1.86	74.19	4	0	0.49	2	3	CN(CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-])C3CCCCC3
316.31	2.56	59.81	5	1	0.88	2	3	Cn1cnnc1SCC(=O)Nc2ccccc2C(F)(F)F
339.82	5.24	41.49	3	2	0.6	3	3	Oc1ccc(NCc2ccccc2OCc3ccc(Cl)cc3)cc1
368.82	4.28	83.21	6	3	0.47	4	3	Cl.Oc1ccccc1Nc2nc(NCc3occc3)c4ccccc4n2
309.37	3.23	56.49	5	0	0.68	3	3	CCCc1c(C)n2cc(nc2nc1OC)C(=O)c3ccccc3
311.3	3.09	91.17	6	0	0.55	3	3	CCN1C(=Nc2ccccc2C1=O)\C=C\c3oc(cc3)[N+](=O)[O-]
362.91	3.47	50.16	4	1	0.86	2	1	CCCCN1CCC(CNC(=O)c2nn(C)c3ccc(Cl)cc23)CC1
317.44	4.84	28.16	3	1	0.75	3	1	CN(C)c1ccc(Nc2c3CCCc3nc4ccc(C)cc24)cc1
326.75	5.51	24.92	2	1	0.65	2	3	CC1=CC(C)(C)Nc2cc3nc(Cl)cc(c3cc12)C(F)(F)F
386.54	5.86	24.5	3	1	0.52	3	1	C(Nc1ccccc1)c2ccc(OCc3ccc(CN4CCCCC4)cc3)cc2
304.39	1.23	67.35	5	1	0.91	1	3	CC(C)NC(=O)[C@@H]1CCO[C@@H]2CCN(C[C@@H]12)c3ncccn3
359.38	2.04	96.97	6	2	0.44	1	3	CC\C(=C/1\C(=O)NC(=O)N(CC=C)C1=O)\Nc2cc(OC)ccc2OC
391.4	2.62	73.48	3	1	0.55	3	3	Fc1cccc2[nH]cc(C(=O)C(=O)N3CC4CC3CN4C(=O)c5ccccc5)c12
387.44	2.34	91.76	7	2	0.61	2	3	COc1cc(\C=C\2/SC(=S)N(NC(=O)c3ccncc3)C2=O)ccc1O
370.43	3.42	112.65	3	4	0.33	1	2	CCCCCCCCc1cccc(NC(=O)[C@H](N)CCP(=O)(O)O)c1
314.37	3.34	64.36	5	1	0.78	3	3	COc1cccc(c1)c2onc(c2)C(=O)NCc3cccs3
340.42	2.79	34.17	5	0	0.84	2	3	COc1ccc(cc1)N2CCN(CCc3ccc4OCOc4c3)CC2
354.46	2.34	82.34	6	2	0.75	3	3	OC[C@H]1CCCN1C[C@@H]2CC[C@H](CC2)c3nnn4cnc5[nH]ccc5c34
391.21	4.07	42.16	4	0	0.63	3	3	CN(C)c1ccc(cc1)c2onc(n2)c3ccc(I)cc3
328.34	-0.06	116.55	8	3	0.53	2	3	CN(C)c1nc(NC2CC2)n3ncc(\C=C\4/NC(=O)NC4=O)c3n1
359.3	4	59.3	4	1	0.7	3	3	Oc1ccc(cc1F)n2cc(cc2C(=O)C(F)F)C(=O)c3ccccc3
359.42	3.28	90.98	5	2	0.58	2	0	OC(=O)CCCCC1=CC(=O)Oc2c(CN3CCCCC3)c(O)ccc12
375.49	2.7	61.44	3	2	0.83	1	3	CC(=O)NC1(CCN(CC(=O)NC2CCCCC2)CC1)c3cccc(F)c3
392.38	4.97	69.16	6	1	0.57	3	3	CCCCOc1cc2nnnc(Nc3ccc(cc3)C(F)(F)F)c2cc1OC
343.39	4.49	67.01	3	2	0.57	4	3	COc1cccc(c1)C(=O)Nc2cccc(c2)c3nc4ccccc4[nH]3
388.9	3.51	50.8	4	1	0.79	2	3	COc1ccc(OCC(=O)NC2CCCN(Cc3ccc(Cl)cc3)C2)cc1
327.35	1.12	121.7	9	1	0.76	3	3	COc1ncc(cn1)C2=Nc3c(C)nc(N)nc3N(C(C)C)C2=O
357.93	4.31	12.47	2	0	0.7	2	3	Cl.CCN(CC)CC#CCC(OC)(c1ccccc1)c2ccccc2
319.23	3.14	37.38	3	0	0.49	1	3	CCN(CC)C1=C(F)C(=O)c2c(F)c(F)c(F)c(F)c2C1=O
326.4	3.27	71.45	4	2	0.9	2	3	O[C@@H]1CCCCC1Oc2ccc3cc(NC(=O)C4CC4)ncc3c2
341.46	2.5	53.4	4	1	0.88	2	1	CCN(CC)C1CCN(C1)C(=O)NCc2cccc(c2)n3ccnc3
315.42	1.67	71.84	5	2	0.85	2	1	CC(C)CC(=O)NCCn1nc(C2CCNC2)c3cccnc13
374.48	2.24	91.67	5	2	0.77	0	3	C[C@H]1CC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC2(C)[C@@]1(O)C(=O)CO
318.37	1.01	79.43	5	1	0.67	0	3	C[C@]12CC[C@H]3[C@@H](CC[C@]45O[C@H]4C(=O)[C@H]6O[C@H]6[C@]35O)[C@@H]1CCC2=O
326.4	3.53	83.03	6	1	0.55	3	3	CCCCCCn1c(N)c(C(=O)OC)c2nc3ccccc3nc12
394.5	4.1	78.35	6	2	0.34	3	3	CCCc1cc(O)nc(SCC(=O)NN(c2ccccc2)c3ccccc3)n1
365.91	3.59	53.16	3	3	0.56	2	3	Clc1ccccc1CSCC(=O)NNC(=S)Nc2ccccc2
395.49	4.6	54.04	3	1	0.44	5	3	CCCC[n+]1cccc(c1)c2nc(c3ccccc3)c4C(=O)Nc5ccccc5n24
344.4	0.82	100.52	5	2	0.86	2	3	CC(NC1=NS(=O)(=O)c2ccccc12)C(=O)NCc3ccncc3
325.34	3.14	55.32	4	0	0.76	2	3	CC1(C)CCN(C(=O)O1)c2ccc(cn2)C#Cc3cncc(F)c3
367.52	3.12	67.07	6	2	0.66	3	1	NCCNCC1CCN(CC1)c2ncnc3scc(c4ccccc4)c23
304.44	3.16	23.55	4	0	0.62	1	3	CCN1C(=S)S\C(=C\N2CCCc3ccccc23)\C1=O
392.46	2.35	114.93	6	3	0.6	3	3	Cc1ccc(CNC(=O)Cn2nnc(C(=O)Nc3cc(C)ccc3C)c2N)cc1
314.55	6.26	29.46	2	1	0.29	0	3	CCCCCCCCCCCCCCCCCCOCCO
392.52	5.18	68.11	4	2	0.49	4	1	CCC(CN)c1ccc(cc1)c2c(OC)cc(C)c3NC(=O)c4sccc4c23
314.31	3.11	50.69	3	1	0.85	1	3	CCCCNC(=O)C1CC(=NO1)c2ccc(cc2)C(F)(F)F
330.52	4.13	32.34	2	1	0.74	1	3	CCCN(CCC)C(C)C(=O)NCC1(CCCC1)c2ccccc2
351.41	5.25	47.04	5	1	0.55	4	3	COc1ccc(Nc2ncnc3scc(c4ccc(F)cc4)c23)cc1
323.48	4.59	41.93	4	1	0.57	1	3	CCCCCOc1cc(CN(C)C)cc(OCCCCC)c1O
397.17	3.9	68.29	4	1	0.85	2	2	FC(F)(F)S(=O)(=O)Nc1ccncc1Oc2ccc(Br)cc2
329.22	1.72	86.52	4	2	0.64	2	3	Br.COc1ccc(cc1)c2csc(N=C(N)N)n2
341.32	1.75	118.39	7	1	0.66	2	3	CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N3C=CC=C(C3=O)[N+](=O)[O-])C#N
355.44	3.05	60.5	5	0	0.77	2	3	O=C(N1CC(COCC2CC2)c3c(C1)cnn3CC4CC4)c5cocc5
388.9	4.18	58.79	7	0	0.58	3	3	CCCN(CCC)c1cc(nc2ncnn12)N(C)c3ccc(OC)cc3Cl
323.38	3.52	74.85	3	2	0.61	4	3	O=S(=O)(Nc1ccccc1)c2ccc3[nH]c4cnccc4c3c2
377.31	6.16	26.03	3	0	0.4	3	3	FC(F)(F)c1cc(CSc2oc3ccccc3n2)cc(c1)C(F)(F)F
384.49	3.27	61.42	8	1	0.54	4	3	COc1ccc(cc1)N2C(=O)c3c4CCCCc4sc3n5c(S)nnc25
318.35	1.96	72.52	5	0	0.74	3	3	CN(c1ccccc1)S(=O)(=O)c2ccc3N(C)C(=O)Oc3c2
307.44	4.27	23.47	2	1	0.9	2	1	CCN1CC[C@@H]2[C@H](C1)c3ccc(C)cc3[C@H]2c4ccc(O)cc4
326.21	3.56	46.09	4	0	0.85	2	3	Clc1cccc(Cl)c1C2SCC(=O)N2c3ncccn3
327.44	2.98	73.45	7	1	0.68	3	3	CCn1nc(C)c2nc(nc(NCCCn3ccnc3)c12)C(C)C
352.39	4	76.74	5	1	0.79	2	3	CC(=C)C1CC(=O)C2=C(C1)C(=O)c3c(O)cc4OC(C)(C)C=Cc4c3O2
397.44	0.93	125.55	9	4	0.51	3	3	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N[C@H]4CCCc5ccccc45)ncnc23
342.4	3.24	69.56	5	1	0.82	2	3	COc1ccccc1NC(=O)COC(=O)c2cc(C)n(C3CC3)c2C
308.85	2.7	23.55	2	0	0.83	1	3	Cl.CC1CCN(CC(=O)N2C(C)Cc3ccccc23)CC1
348.45	3.87	59.81	5	1	0.78	3	3	CN1C=Nc2cc(nc(NC3CC3)c2C1=O)c4ccc(cc4)C(C)(C)C
376.8	3.99	61.19	5	0	0.54	4	3	Clc1cccc(c1)C(=O)ON2C(=O)c3ccccc3N=C2c4ccccc4
304.15	3.17	39.42	4	0	0.73	3	3	COc1ccc(cc1)c2nc3ncccn3c2Br
304.44	2.58	50.28	5	1	0.91	1	3	Cc1cc(nnc1NCCN2CCOCC2)C3CCCCC3
327.38	2.57	63.69	5	1	0.91	2	3	CCOc1ncccc1C(=O)Nc2ccccc2N3CCOCC3
371.46	3.67	59	6	1	0.59	2	1	CN(C)CCOc1ccc(\C=C\C(=O)c2c(O)ccc3OCSc23)cc1
329.41	2.73	80.66	7	1	0.72	3	3	O=C(CSc1ccc(nn1)c2ccccn2)Nc3nccs3
334.48	1.37	75.71	4	1	0.65	0	3	CCCS(=O)(=O)N1CCC(CC1)C(=O)NCCCOC(C)C
329.34	2.7	95.1	6	0	0.54	3	3	[O-][N+](=O)c1ccc(cc1)c2nccn2S(=O)(=O)c3ccccc3
360.41	1.37	98.93	6	1	0.74	1	3	CCOC(=O)C1=C(OCc2ccccc2)C(=O)N(C1)C(=O)[C@@H](N)C(C)C
349.34	0.82	96.44	5	1	0.88	2	3	Fc1cccc(c1)C2N(NC(=O)c3ccncc3)C(=O)CS2(=O)=O
301.42	3.21	38.25	5	0	0.85	2	3	C1CN(CC2(C1)CCOC2)c3nnc(s3)c4ccccc4
343.38	3.36	103.54	6	2	0.62	2	3	CC(C)CC(=O)Oc1ccc(COC(=O)Nc2ccncc2N)cc1
396.47	3.63	71.63	5	1	0.73	3	3	COc1ccc(cc1OC)C2SCC(=O)N2c3ccc4C(=CC(=O)Nc4c3)C
394.38	5.79	62.22	3	2	0.48	4	2	[Na+].Cc1c(Nc2cccc(c2)c3ccccc3)nc4ccc(F)cc4c1C(=O)[O-]
305.46	4.6	3.24	1	0	0.8	2	1	C(Cc1ccccc1)N2CCC3(CCCc4ccccc34)CC2
352.29	4.31	55.13	3	1	0.71	3	3	Cc1c(oc2c(F)cccc12)C(=O)NC(c3ccccn3)C(F)(F)F
327.39	1.97	102.91	8	3	0.61	3	1	CCn1cnc2c(Nc3ccc(OC)cc3)nc(NCCN)nc12
353.4	5.91	21.59	2	0	0.44	4	3	Fc1ccc(cc1)C2=NC(c3ccccc3)c4c(O2)ccc5ccccc45
341.37	2.62	103.01	5	2	0.36	2	3	CCOc1cc(\C=N\NC(=O)N)ccc1OC(=O)c2ccc(C)cc2
372.49	3.2	57.69	3	0	0.81	2	3	CCN(Cc1ccccc1)S(=O)(=O)c2ccc3N(CCCc3c2)C(=O)C
314.43	1.99	41.57	3	1	0.9	1	1	O=C(NC1CC1)[C@H]2C[C@@H]3CCN(CCc4ccccc4)C[C@H]3O2
325.35	3.38	42.24	3	1	0.53	3	3	O=P(CCNCc1occc1)(c2ccccc2)c3ccccc3
364.23	3.05	48.93	5	0	0.7	3	3	CN1C(=O)N(C)c2cc(\C=C\c3ccc(Cl)c(Cl)c3)n(C)c2C1=O
352.59	4.69	41.57	2	1	0.73	3	3	Fc1cccc(Cl)c1c2nc(n[nH]2)c3ccc(Br)cc3
325.17	2.15	79.9	4	2	0.88	2	3	CCc1ccc(OCC(=O)Nc2nnc[nH]2)c(Br)c1
399.47	2.77	101.41	6	2	0.68	3	0	Cc1ccc(cc1S(=O)(=O)NCC2CCCO2)c3nnc(O)c4ccccc34
387.84	5.38	67.16	3	2	0.63	3	3	Cc1onc(c1NC(=O)NCc2c(F)cccc2Cl)c3c(C)cccc3C
393.51	5.91	59.64	6	1	0.56	3	3	CC1=Nc2nc3ccccc3n2C(/C/1=C(\O)/OC4CCCCC4)c5cccs5
344.82	3.94	59.92	4	0	0.72	3	3	Cc1ncc(c(n1)c2ccccc2Cl)S(=O)(=O)c3ccccc3
354.88	4.61	39.26	2	2	0.72	3	3	Cc1[nH]c2ccccc2c1CN3CCC(O)(CC3)c4ccc(Cl)cc4
359.43	1.03	103.94	4	2	0.84	1	3	Cc1cc(ccc1O)C(=O)N2CCC3(CC2)CCC(=O)N(CC(=O)N)C3
342.44	3.37	71.19	3	2	0.76	2	3	CCOC(=O)c1c(C)[nH]c(CCC(=O)NCc2ccccc2C)c1C
376.46	2.86	80.67	6	1	0.83	2	3	CC1(O)OC(=O)C(=C1c2ccc(cc2)S(=O)(=O)C)Sc3ccccc3
365.44	3.32	106.93	6	2	0.42	3	3	Cc1nc(C)c(cc1C(=O)NN)c2oc(nn2)c3ccc(cc3)C(C)(C)C
375.88	4.72	40.58	5	0	0.69	3	3	Cl.CCOc1cccc(c1)c2csc(n2)C3COc4ccccc4O3
329.38	-1	139.54	10	4	0.43	2	3	Nc1ncnc2c1ncn2[C@@H](CO)O[C@@H](CO)CSCCO
316.36	1.9	69.48	6	0	0.86	2	3	CCC1N(CCn2cccc12)C(=O)c3cc(OC)nc(OC)n3
316.36	1.77	80.57	4	2	0.78	2	3	COc1ccc(CCNC(=O)CCNC(=O)c2occc2)cc1
326.4	1.57	74.25	6	1	0.92	2	3	CCNc1cc2CN(CCc2nn1)C(=O)c3cccnc3N(C)C
335.44	3.97	68.65	5	1	0.36	1	3	CCCCCOc1ncccc1C(O)C\C=C\CCCC(=O)OC
351.32	2.53	60.77	3	2	0.89	2	3	CN(CCO)C(=O)c1ccc2c3ccccc3C(O)(c2c1)C(F)(F)F
380.44	4.14	72.68	6	0	0.41	2	3	CC(C)(C)OC(=O)CN(Cc1ccc(F)cc1)Cc2ccc(s2)[N+](=O)[O-]
303.49	4.82	23.47	2	1	0.76	1	1	CC(C)CCCCN1CC[C@](C)([C@@H](C)C1)c2cccc(O)c2
390.89	3.81	47.61	3	2	0.74	2	3	Fc1ccc(cc1)N2CCN(CCCNC(=O)Nc3ccc(Cl)cc3)CC2
337.38	3.4	57.12	5	0	0.57	2	3	COc1cccc(\C=C\C(=O)c2ccc(OCC3=NCCO3)cc2)c1
312.45	2.27	78.43	3	3	0.43	0	3	CCCCCCCCNC(=O)CC(=O)N[C@@H]1CCCC[C@@H]1O
305.27	-2.86	146.63	5	4	0.2	1	3	NC(=O)\C(=N/NC(=O)C[n+]1ccccc1)\C2NC(=O)NC2=O
328.42	4.34	32.67	3	0	0.79	2	1	CC1=CC2=NCC(CN2C=C1)C(=O)c3ccc(cc3)c4ccccc4
362.29	0.26	116.69	8	1	0.75	1	3	CC(=O)OC[C@H]1O[C@H](C[C@@H]1OC(=O)C)N2C=C(C(F)F)C(=O)NC2=O
330.17	2.08	88.25	5	2	0.88	2	3	CC(O)CNC(=O)c1onc(Cc2c(Cl)cccc2Cl)n1
340.22	4.78	29.1	1	1	0.73	3	3	Brc1ccccc1NC(=O)Cc2cccc3ccccc23
379.44	4.25	83.47	3	2	0.63	3	2	OC(=O)\C=C\c1ccc(NS(=O)(=O)c2ccc(cc2)c3ccccc3)cc1
307.27	3.92	46.17	2	1	0.69	2	3	FC(F)(F)c1ccccc1NC(=O)CC(=O)c2ccccc2
353.47	4.07	59.98	6	0	0.71	3	3	CCn1c(nc2ccccc12)C3CCCN3Cc4noc(n4)C(C)(C)C
365.48	4.68	57.95	4	1	0.37	2	3	Cc1ccc(\C(=N\O)\N2CCCCC2)c(Oc3cccc4CCCCc34)n1
367.19	3.39	85.36	5	1	0.5	2	3	CC(=O)c1ccc(NC(=O)COC(=O)c2nc(Cl)ccc2Cl)cc1
342.37	2.6	64.01	4	2	0.66	2	3	Oc1ccc(\C=C\C(=O)N2CCN(CC2)c3ccccc3F)cc1O
332.17	2.69	55.4	3	1	0.84	1	3	CC(C)NC(=O)COc1c(F)cc(Br)cc1C(=O)C
376.43	3.25	105.06	6	2	0.27	2	3	CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2\C=N/O
339.4	0.96	78.43	5	1	0.9	2	3	CC(=O)NCC(=O)N1CCN(Cc2cccnc2)c3ncccc3C1
361.31	1.72	147.32	4	6	0.21	0	0	CCCCCCCCCCNCC(O)(P(=O)(O)O)P(=O)(O)O
363.41	3.35	67.41	7	1	0.73	2	3	COc1cc(CNc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
340.47	3.05	58.64	5	1	0.8	1	3	CCN(CC)C(=S)SCCC(=O)NC(=O)Oc1ccccc1
373.5	4.74	68.01	4	2	0.76	2	3	CC1(C)CC(=O)C2=C(C1)Nc3nc4CCCCc4c(N)c3[C@H]2c5ccccc5
382.51	3.1	101.91	7	1	0.67	2	2	CCCCc1ccc(nc1)C(=O)Nc2nnc(s2)S(=O)(=O)CCCC
302.16	2.77	46.61	3	0	0.81	1	3	Clc1cccc(Cl)c1C(=O)OCC(=O)N2CCCC2
350.42	3.77	54.56	4	1	0.78	3	3	Cc1cc(Oc2ccccc2C)c3NC(=CC(=O)c3c1)N4CCOCC4
302.37	2.48	58.64	3	1	0.85	1	3	CCN1C(=O)N[C@@H](CCc2ccccc2)C(=C1C)C(=O)OC
356.38	3.3	104.69	5	1	0.67	2	3	NC(=O)c1ccccc1[C@H]2CCCO[C@@H](OC2)c3ccc(cc3)[N+](=O)[O-]
343.79	3.8	68.76	5	2	0.74	3	3	Nc1nc2NC(CC(c3ccccc3Cl)n2n1)c4ccc(F)cc4
301.37	2.36	74.15	5	2	0.86	2	3	COc1ccc(CNCC(=O)Nc2sccc2C#N)cc1
333.31	4.15	53.07	4	1	0.73	3	3	COc1ccc(cc1)n2nc(cc2c3ccc(N)cc3)C(F)(F)F
